id,bio,latest_tweet_text
19388993,"My views are my own, left, right somewhere in middle I support what I feel is right. ","RT @codyincalgary: Mulcair talks the talk but, when push comes to shove, quacks like a duck. #Cdnpoli #ndp #Cpc http://t.co/pS4sJTVKhf"
40191477,"Don't follow me. I'm a racist, oil hungry, seal bashing, zealot. I also may be doing the drugs #420NO #nomofo #nohomo #progun","RT @codyincalgary: Mulcair talks the talk but, when push comes to shove, quacks like a duck. #Cdnpoli #ndp #Cpc http://t.co/pS4sJTVKhf"
308347303,"Expert SEO, SEM et webmarketing","@web2roi Parfait le dashboard de suggestion d'optimisation Adwords.
+10% de conversions ce wkd.
thx
#SEA #CPC"
1128592190,"Vision à 360° de votre marketing digital. Optimisation de la rentabilité de tous vos leviers.
","Merci ! RT @LaurentMichaut: @web2roi Parfait le dashboard de suggestion d'optimisation Adwords.
+10% de conversions ce wkd.
thx
#SEA #CPC"
363064080,"Political and sports junkie, sci-fi fan. Proud member of the NDP.",@davidakin what is the topic of discussion in #Brampton ? #CPC #cdnpoli
451541694,"Un irréductible Analyste Web
#WebAnalytics #WA #Excel #XL
http://webanalytix.free.fr
http://webanalytix.wordpress.com",RT @renaudjoly: L'achat de mots clés inefficace selon Ebay ! Le pavé dans la mare.  http://t.co/PJf0QIHj4x #cpc #sea #marketing #publicite
1237156772,"Portal voltado a monetização, divulgação de programa de afiliados. Dicas, tutoriais e videos. ",Novo programa afiliados - http://t.co/G3kLK3ujxA - #afiliados #CPM #CPC - Excelente para seu blog/site
15031337,"Digital strategist, PR, campaigns, technology enthusiast, and coffee lover. Interested in intersection of politics, tech and social media","#winning - ""The #lpc raised $600,000 amount through 2635 donations-more than the NDP’s 2206 and the #cpc’s 1142"" http://t.co/AKjmadqo5F"
328112301,"Green Party of Ontario candidate for Kingston & The Islands. Christian activist. @queensu grad student. Tweets on #onpoli, #cdnpoli & my life in & beyond #ygk. ","@tedhsu on the ""non-level playing field of renewable"" re: fossil fuel subsidies @SwitchOntario #ygk #cdnpoli - notes double speak of #CPC"
550250082,"Heartland mom, oil patch arm candy, sweat pants supermodel, staunch conservative. #TwitterGulag changes you, I play everything with prison rules now.","RT @codyincalgary: Mulcair talks the talk but, when push comes to shove, quacks like a duck. #Cdnpoli #ndp #Cpc http://t.co/pS4sJTVKhf"
243033466,"Political junkie. Liberal. Views are my own, although they are sometimes also those of Judith Light. Liberal = Liberate.","RT @Geoff_Sharpe: #winning - ""The #lpc raised $600,000 amount through 2635 donations-more than the NDP’s 2206 and the #cpc’s 1142"" http: ..."
159342666,Rabble.ca's intrepid reporter,"RT @Beari8it: Canada is cold, Iceland economics should work here too. #cdnpoli #CPC #BadEconomists"
68561255,"Citizen, cyclist, father, diver, cheap-laugh aficionado, sanctimonious wanker. Thoughts are my own. ","RT @Beari8it: Canada is cold, Iceland economics should work here too. #cdnpoli #CPC #BadEconomists"
227114507,,"RT @geoff_sharpe: #winning - ""The #lpc raised $600,000 amount through 2635 donations-more than the NDP’s 2206 and the #cpc’s 1142""..."
16312570,"A mix of die hard Torontonian, 1L Windsor Law Student, Queen's Alum, and ex-Political staffer who is always looking to engage and inspire those around me.",This week our #CPC Govt will try to show they are the best to run economy while running Cda largest deficit with nothing to show for it
606564909,Political Science student at the University of Ottawa.,Harper Govt found to have actively suppress Parks Canada publicity from Sable Island project http://t.co/s38Oo5Dj8c #cdnpoli #cpc #pc100
635598734,Volunteer Coordinator at Action Committee of People with Disabilities,"RT @Bergg69: ""PM countermanded his OWN Facts"" http://t.co/n25emuECX8  #cdnpoli #climate #CPC 
#ErectionsCanada"
29046868,Follow us for Events in London. Follow our followers for people in London!,Why is our government censoring and suppressing science? http://t.co/GH61etvuo7 @PMHarper #cdnpoli #harper #cpc
854562582,,RT @London_UK: Why is our government censoring and suppressing science? http://t.co/GH61etvuo7 @PMHarper #cdnpoli #harper #cpc
773659566,"Production Coordinator at iChannel. Currently working on two ichannel, original series #FAQMP and No Kidding.
Tweets are my own.","RT @FAQMP: Voting closes Tuesday for the #NDP's Fin Donnelly, #CPC's Terence Young, or #LPC's Judy Foote. Vote online: http://t.co/gjn3n ..."
192427701,"I'm an English teacher, a political junkie, a community volunteer, and a fan of the Oxford comma.","Same old bogus arguments &amp; insults: Sask #CPC MPs object to proposed ridings, say they’re too large http://t.co/v5Efi4Beqn #skpoli"
21594028,is the New Democrat Member of Parliament for Sudbury & serves as the NDP critic for Consumer Affairs and NDP Northern Ontario Caucus Chair. ,"Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/a2tZlke90B #NDP #cdnpoli"
20370879,raging granny,RT @bourque: Ex-PMs gang up on @PMHarper 's foreign policy http://t.co/lAW1Ww16mS #canpoli #cdnpoli #cpc
216554278,,"Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/IKEm9F6Oo3 #NDP #cdnpoli"
629007862,"I'm a political scientist looking at gender, race, and migration issues. Co-editor of Filipinos in Canada - buy it today. http://amzn.to/Seosfz","RT @kosmovinylHAF: Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/IKEm9F6Oo3  ..."
421226526,"Activist, Feminist, Reproductive Freedom Fighter, Badass","Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/TTbR6DXldN #NDP #cdnpoli"
22330357,"The LATEST News & Updates on professional hockey across the world! (Not officially affiliated with any team, league or organization).",Why is our government censoring and suppressing science? http://t.co/hfQQKwgow7 @PMHarper #cdnpoli #harper #cpc
20078507,President CUPE Local 716 representing K-12 workers in the Richmond School District,"Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/r03UCyCC9V #NDP #cdnpoli"
976734595,,RT @BlueDuPage: The Progressive Caucus’ Budget Invests Where It Matters  http://t.co/1AjcDOcbGE  #4jobs #2futures #BackToWork #CPC #p2 #tcot
1074278209,Progressive Liberal but in this area of the fascist  state of Florida GOP fill the ballot. Damn-yankee from Northshore Ma. Go Navy #UniteBlue #VETS #OFA,RT @BlueDuPage: The Progressive Caucus’ Budget Invests Where It Matters  http://t.co/1AjcDOcbGE  #4jobs #2futures #BackToWork #CPC #p2 #tcot
89155640,@HuffpostCanada blogger. Grassroots activist campaigner. Self described #cdnpoli #bcpoli #Pundit. Friendly and engaging. Cheers!,"Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/nToQZjtv6b #NDP #cdnpoli"
31254552,Advocate. Musician. Writer. Admin. ,Canada &amp; #ArmsTreaty. #GPC #CPC #CanPoli  http://t.co/ceis80xcF3
245039169,Member of Parliament for Welland Riding.,"Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/9dgljBmIAY #NDP #cdnpoli"
264003758,"Proud mother, business owner, storyteller, writer, actor & founder of Edmonton Ghost Tours.","Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/qNCXgVSY5z #NDP #cdnpoli #yeg #yyc"
285744807,11 von 10 Dingen sind doof.,@facebook hat sich bei der Abrechnung der Werbungskosten um eine Null vertan. Kann ja mal passieren. #Facebook #CPC #aufgedeckt
213296469,"Teacher, knitter, wannabe politician.  I love cooking and fighting for women's rights.  ","RT @NadineMBailey: Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/qNCXgVSY5z  ..."
974785080,"We are fighting injustice and to prevent conflict, working with partners around the world on humanrights issues of women & children affected by armed conflicts.",RT @aysha_marie: Canada &amp; #ArmsTreaty. #GPC #CPC #CanPoli  http://t.co/ceis80xcF3
23926358,,Post Edited: http://t.co/iRop3Oezb4 http://t.co/p2Dw1Y4U2G #web20 #Agentur #CONSULTING #CPC
123662862,"Nuyorican, NewYorkophile, PR Independista, Lib/Prog Democrat, Straight. Pro: Women’s/POC/LGBTQ/420 FULL RIGHTS & PBS. Anti: Hate, Ignorance, Stupidity.",RT @BlueDuPage: The Progressive Caucus’ Budget Invests Where It Matters  http://t.co/1AjcDOcbGE  #4jobs #2futures #BackToWork #CPC #p2 #tcot
313332496,"Since 1993, Canada's leading democratic reform, good government and corporate responsibility organization.",Should Penashue be charged by Elxns Cda? http://t.co/NVR8LVW2Uk. Call for change http://t.co/3foSSjDDt3 #ABpoli #CPC #NDP #LPC #GPC
427743419,,RT @speakup4sci: Oilsands study shows why #CPC wants to kill Experimental Lakes Area http://t.co/L0ZBu6G9Jw #cdnpoli #ELA @SaveTheELA vi ...
541201580,"Mother, Wife, #Liberal #Feminist #Atheist #Apostate #AtheistRollCall #SexPositive #ProChoice #Skeptic #Science /#obtuse and #obnoxious r blocked/","“@Min_Reyes: 4 former prime ministers, 4 rebukes of Stephen Harper’s foreign policy http://t.co/1HExFfOcNe #cdnpoli” #Harper #cpc"
939500785,"The Saskatoon-Humboldt Federal Liberal Association advocates and supports Liberal philosophies, principles, and policies.","They're getting desperate. | #skpoli #CPC MPs object to proposed ridings, say they’re too large http://t.co/Yrx89zaBAz #yxe #cdnpoli #lpc"
963460488,,RT @BlueDuPage: The Progressive Caucus’ Budget Invests Where It Matters  http://t.co/1AjcDOcbGE  #4jobs #2futures #BackToWork #CPC #p2 #tcot
169670184,,"RT @Bergg69: ""Canada’s spy chiefs target anti-frackers,” by Stephen Leahy"" http://t.co/scjtuWvT4F
#cdnpoli #cpc #lib #ndp #climate #idle ..."
150829276,"President of the Trinity-Spadina Provincial Liberal Association
Living in Toronto~
Loving Life~
Liberal~
Views are my own & they...are... AWESOME!",.@RobNicholsonCpC admits #CPC crime bill not based on facts. Doesn't deny crime in CDN going down. #cdnpoli #onpoli Q http://t.co/TmwxEKeRwb
271006415,,RT @bmaggiemay: Canadian Bachelor Daddy #CPC Sen Larry Smith who lost his elnx but awarded senate seat by #Harper set to give away money ...
175392647,"#LPC and #OLP member, in it for the long haul. I once ate a 64 oz. steak.",RT @nathanegrundy: .@RobNicholsonCpC admits #CPC crime bill not based on facts. Doesn't deny crime in CDN going down. #cdnpoli #onpoli Q ...
188983641,Nobody ever suspects the butterfly.,RT @nathanegrundy: .@RobNicholsonCpC admits #CPC crime bill not based on facts. Doesn't deny crime in CDN going down. #cdnpoli #onpoli Q ...
275313660,"Député de Châteauguay - Saint-Constant
Membre du comité permanent des anciens combattants","Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/zTvfUWVun2 #NDP #cdnpoli"
17524392,"Polynerd
",#ableg #cdnpoli #cpc RT @hlmenckenbot: The natural tendency of every government is to grow steadily worse
92674567,,"#Scary! Tightening the grip: muzzling of scientists ramps up – elizabethmaymp.ca – March 18, 2013 http://t.co/4iBv41zJVw #cdnpoli #cpc"
843842581,"Award Winning Chapter of the National Speakers Association. Networking & professional growth for speakers, trainers and consultants.",5 Ways You Pay More for #Google Clicks http://t.co/MSMU91FCrv #CPC
292686476,"University Governor, SMU Global Vice President, CSU Ph.D. candidate, Habs fan and retired Chief of Police ",RT @MPEveAdams: Promise Kept. The Harper Government has eliminated house arrest for sexual offences against children. #cdnpoli #cpc
268622701,Fiscal AND social conservative.,RT @Cajun_Fury: doing ultrasounds today-love being the first to see these brand new human beings now safe from abortion #prolife #CPC
14871120,,"RT @Bergg69: "" Dependence on the oil sands could end up hurting Canada's economy, report warns""http://t.co/vep8eSGKQk  #cdnpoli #cpc #pm ..."
79184926,"Teacher, ETFO Durham ","RT @CoryJudson: Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/dWffhNTxtZ #ND ..."
935377976,"Si je devait décrire ma Bio ce srai pas le top niveau donc si tu veux savoir qui je vaut Follow Me ;-)
#TeamShoelcher
#TeamAlone
#TeamAgoulou
#TeamCrazy

",Aujourd'hui Pharose nous a remis une feuille avec toute les absences #CPC #TeamSchoelcher
24384002,,#CPC #BacktoWorkBudget is the sane answer to our economic woes.Tell congress to support it! #p2 #jobsnotcuts http://t.co/qQonxlimvC
1106614572,"Want to know how you can benefit from wholesaler and get bulk discount, please visit my site","RT @Rabnew: STOCK TIP: buy stocks in MUZZLES #CPC is buying them in bulk for scientists, thinkers, auditors, EC staff, and anyone who th ..."
168798900,"@Xtra_Canada journalist, communicator, writer, performer, activist, culture enthusiast, instigator, and all around classy broad. #CanQueer","RT @briannemett: @dreahouston to be fair, they were referring to what the #CPC thought, 'their' budget would accomplish."
923744418,,"Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/ZIFq99oLKJ #NDP #cdnpoli"
622384821,"A highschool student who wants to make difference and be involved. Let us be loving, hopeful and optimistic. President of the Provincial @BrantNDP","RT @CoryJudson: Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/dWffhNTxtZ #ND ..."
1149274476,"Issues Manager and occasional spokesperson for the Hon. Rob Nicholson, Minister of Justice",RT @MPEveAdams: Promise Kept. The Harper Government has eliminated house arrest for sexual offences against children. #cdnpoli #cpc
112327585,A mom and grandmother who believes  in early education. Wants to have a better future for my kids and grandkids.,RT @Pennyvane10: @ParksCanada Too bad @ec_minister took credit for your hard work re: Sable Island. Sumpin' wrong with #CPC #cdnpoli htt ...
14276665,National Director of Canada's NDP,"Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/gfwBtTkN4h #NDP #cdnpoli"
518046429,"Moncton native, @UBishops grad, and CMA. Likes politics (especially #ndp), #habs, cycling, and photography.","Instead of just helping #CPC insiders, #Budget2013 could deliver real things for real people: http://t.co/rBDApW0ARp #NDP #cdnpoli"
14390356,"Sask emigrant / Culture enthusiast / Pianist / Politico, but don't hold it against me.
PS, views are my own. XOXO",Report on how much US Agencies allow scientists to share. Imagine how results would look in #CPC's Canada? http://t.co/fuK7CLVY45 #cdnpoli
